val/target-am1-charges/readout/rmse/1.0/1.0,val/target-am1bcc-charges/readout/rmse/1.0/0.001,val/target-am1bcc-dipoles/multi_dipole/rmse/1.0/0.01,val/esps/esp/rmse/1.0/0.001,val/loss,epoch,step,train/target-am1-charges/readout/rmse/1.0/1.0,train/target-am1bcc-charges/readout/rmse/1.0/0.001,train/target-am1bcc-dipoles/multi_dipole/rmse/1.0/0.01,train/esps/esp/rmse/1.0/0.001,train/loss,test/target-am1-charges/readout/rmse/1.0/1.0,test/target-am1bcc-charges/readout/rmse/1.0/0.001,test/target-am1bcc-dipoles/multi_dipole/rmse/1.0/0.01,test/esps/esp/rmse/1.0/0.001,test/loss
0.006994684226810932,4.390178680419922,0.3082362413406372,0.16902397572994232,4.874433517456055,39,39,,,,,,,,,,
0.006847432814538479,3.617180347442627,0.354428231716156,0.14189329743385315,4.120349407196045,40,40,,,,,,,,,,
0.0057387035340070724,4.194643497467041,0.3301454186439514,0.15637123584747314,4.686898708343506,41,41,,,,,,,,,,
0.006358423735946417,3.7481436729431152,0.35964035987854004,0.14591963589191437,4.260062217712402,42,42,,,,,,,,,,
0.0065607414580881596,3.9817628860473633,0.3419170677661896,0.17148594558238983,4.5017266273498535,43,43,,,,,,,,,,
0.007454667240381241,3.6499078273773193,0.3558749556541443,0.14997915923595428,4.163216590881348,44,44,,,,,,,,,,
0.006259013898670673,4.071950912475586,0.3372574746608734,0.17153941094875336,4.587006568908691,45,45,,,,,,,,,,
0.005064311437308788,3.4526619911193848,0.36648526787757874,0.15126076340675354,3.9754726886749268,46,46,,,,,,,,,,
0.006330420263111591,3.992626190185547,0.3233611285686493,0.15625502169132233,4.478572845458984,47,47,,,,,,,,,,
0.005729708820581436,3.364610195159912,0.35536715388298035,0.14508405327796936,3.87079119682312,48,48,,,,,,,,,,
,,,,,49,49,0.005451171658933163,1.3771063089370728,0.15197402238845825,0.07065190374851227,1.605183482170105,,,,,
0.0044605606235563755,3.775024175643921,0.3261011838912964,0.16864730417728424,4.274233341217041,49,49,,,,,,,,,,
0.007870564237236977,3.424363613128662,0.3371267318725586,0.14437426626682281,3.9137353897094727,50,50,,,,,,,,,,
0.008301788941025734,3.6594154834747314,0.31748250126838684,0.15650756657123566,4.141707420349121,51,51,,,,,,,,,,
0.00520204147323966,3.464740037918091,0.35022038221359253,0.13897430896759033,3.959136962890625,52,52,,,,,,,,,,
0.004826143383979797,3.879579544067383,0.31741097569465637,0.14683377742767334,4.3486504554748535,53,53,,,,,,,,,,
0.006033801008015871,3.406520366668701,0.3398095667362213,0.13819637894630432,3.8905603885650635,54,54,,,,,,,,,,
0.005852121859788895,3.9731764793395996,0.3223339021205902,0.17299623787403107,4.474358558654785,55,55,,,,,,,,,,
0.007525919936597347,3.4153764247894287,0.34364619851112366,0.14839719235897064,3.9149458408355713,56,56,,,,,,,,,,
0.006920516956597567,3.7384541034698486,0.332549124956131,0.17125502228736877,4.249178886413574,57,57,,,,,,,,,,
0.004463043995201588,3.459473133087158,0.35752788186073303,0.1499246060848236,3.971388578414917,58,58,,,,,,,,,,
0.01263725571334362,3.6204617023468018,0.33408913016319275,0.1735113114118576,4.14069938659668,59,59,,,,,,,,,,
0.010534174740314484,3.3819215297698975,0.34360843896865845,0.15207473933696747,3.888139009475708,60,60,,,,,,,,,,
0.004093871917575598,3.751408338546753,0.3255045413970947,0.18021230399608612,4.261219501495361,61,61,,,,,,,,,,
0.005266046617180109,3.321288824081421,0.3332836329936981,0.14761556684970856,3.8074541091918945,62,62,,,,,,,,,,
0.004577368963509798,3.7806758880615234,0.31346336007118225,0.16674001514911652,4.265456676483154,63,63,,,,,,,,,,
0.0039820922538638115,3.348898410797119,0.33284512162208557,0.14271017909049988,3.8284358978271484,64,64,,,,,,,,,,
0.006388927809894085,3.676562786102295,0.3118787407875061,0.1665911078453064,4.161421298980713,65,65,,,,,,,,,,
0.003830985864624381,3.3794524669647217,0.3288721740245819,0.14457252621650696,3.8567280769348145,66,66,,,,,,,,,,
0.005283689592033625,3.5902786254882812,0.3159753084182739,0.16918225586414337,4.080719947814941,67,67,,,,,,,,,,
0.005087260622531176,3.351851463317871,0.3356248140335083,0.14390526711940765,3.8364686965942383,68,68,,,,,,,,,,
0.003854605369269848,3.624734878540039,0.311287522315979,0.1619410365819931,4.101818084716797,69,69,,,,,,,,,,
0.009013637900352478,3.2709813117980957,0.331563264131546,0.14027252793312073,3.751830816268921,70,70,,,,,,,,,,
0.009973093867301941,3.641915798187256,0.30999523401260376,0.16213279962539673,4.124016761779785,71,71,,,,,,,,,,
0.0038910021539777517,3.2504448890686035,0.3314792811870575,0.14627160131931305,3.7320868968963623,72,72,,,,,,,,,,
0.003945421893149614,3.6030592918395996,0.3128198981285095,0.1794614940881729,4.099286079406738,73,73,,,,,,,,,,
0.007035793270915747,3.404268741607666,0.3175511062145233,0.13511183857917786,3.8639674186706543,74,74,,,,,,,,,,
0.006338374223560095,3.589003324508667,0.30140814185142517,0.14042550325393677,4.037175178527832,75,75,,,,,,,,,,
0.006634918507188559,3.4576430320739746,0.331439733505249,0.13148698210716248,3.9272046089172363,76,76,,,,,,,,,,
0.006691907066851854,3.76033616065979,0.2929566204547882,0.1538776010274887,4.213862419128418,77,77,,,,,,,,,,
0.003889491083100438,3.359752655029297,0.30296412110328674,0.1345444768667221,3.8011507987976074,78,78,,,,,,,,,,
0.014202469028532505,3.780940055847168,0.29407912492752075,0.15960779786109924,4.248829364776611,79,79,,,,,,,,,,
0.016149839386343956,3.381309747695923,0.320631206035614,0.13095013797283173,3.849040985107422,80,80,,,,,,,,,,
0.011325076222419739,3.6418471336364746,0.2973337471485138,0.14660316705703735,4.097109317779541,81,81,,,,,,,,,,
0.005079918075352907,3.420889139175415,0.3156065046787262,0.13351374864578247,3.875089406967163,82,82,,,,,,,,,,
0.007705135736614466,3.6208088397979736,0.3075100779533386,0.1680745929479599,4.104098796844482,83,83,,,,,,,,,,
0.006259740795940161,3.423978090286255,0.3159618675708771,0.13521970808506012,3.8814194202423096,84,84,,,,,,,,,,
0.006472631823271513,3.746777296066284,0.302669495344162,0.1497451812028885,4.205664157867432,85,85,,,,,,,,,,
0.006484592333436012,3.421795129776001,0.3261573314666748,0.13225656747817993,3.8866934776306152,86,86,,,,,,,,,,
0.0037779775448143482,3.8199098110198975,0.30196288228034973,0.1560666412115097,4.281717300415039,87,87,,,,,,,,,,
0.003719484666362405,3.40985369682312,0.3123216927051544,0.13718055188655853,3.8630754947662354,88,88,,,,,,,,,,
0.008722436614334583,3.7473397254943848,0.30358338356018066,0.1609439104795456,4.220589637756348,89,89,,,,,,,,,,
0.0068253339268267155,3.455244779586792,0.3204776346683502,0.13424067199230194,3.9167885780334473,90,90,,,,,,,,,,
0.003966292832046747,3.655256748199463,0.3019935190677643,0.14906638860702515,4.110282897949219,91,91,,,,,,,,,,
0.00461956113576889,3.456087112426758,0.31502190232276917,0.13491764664649963,3.910646438598633,92,92,,,,,,,,,,
0.0058423662558197975,3.705310344696045,0.30191275477409363,0.16236931085586548,4.175434589385986,93,93,,,,,,,,,,
0.004254923667758703,3.4288203716278076,0.3110099732875824,0.1358279287815094,3.879913091659546,94,94,,,,,,,,,,
0.0055559491738677025,3.7742867469787598,0.2992795705795288,0.1511542648077011,4.230276584625244,95,95,,,,,,,,,,
0.006239131558686495,3.438727378845215,0.3194822371006012,0.13307198882102966,3.8975207805633545,96,96,,,,,,,,,,
0.004513892345130444,3.7509448528289795,0.3013809323310852,0.15326383709907532,4.210103988647461,97,97,,,,,,,,,,
0.003864635480567813,3.434518575668335,0.31418275833129883,0.13602805137634277,3.888593912124634,98,98,,,,,,,,,,
,,,,,99,99,0.0005223214975558221,1.3861935138702393,0.12656867504119873,0.06366752088069916,1.5769520998001099,,,,,
0.004738964606076479,3.6626410484313965,0.3003590703010559,0.15344350039958954,4.121182441711426,99,99,,,,,,,,,,
0.005325032863765955,3.436833143234253,0.31476345658302307,0.13140949606895447,3.8883309364318848,100,100,,,,,,,,,,
0.004063653293997049,3.6328413486480713,0.29401978850364685,0.14308182895183563,4.0740065574646,101,101,,,,,,,,,,
0.006166595499962568,3.393217086791992,0.30554428696632385,0.12850454449653625,3.833432674407959,102,102,,,,,,,,,,
0.007092304527759552,3.666137456893921,0.2892596125602722,0.14788289368152618,4.110372066497803,103,103,,,,,,,,,,
0.004122982732951641,3.363835096359253,0.30212873220443726,0.12749749422073364,3.797584295272827,104,104,,,,,,,,,,
0.0037856472190469503,3.6679461002349854,0.28865957260131836,0.14126695692539215,4.101658344268799,105,105,,,,,,,,,,
0.005965066142380238,3.3677608966827393,0.3076365888118744,0.12694905698299408,3.8083114624023438,106,106,,,,,,,,,,
0.0060812970623373985,3.631654977798462,0.2897413671016693,0.1434965282678604,4.070974349975586,107,107,,,,,,,,,,
0.005211653187870979,3.3710508346557617,0.3032267689704895,0.12821097671985626,3.8077001571655273,108,108,,,,,,,,,,
0.004886227194219828,3.6102206707000732,0.29181787371635437,0.14799262583255768,4.054917335510254,109,109,,,,,,,,,,
0.00399629445746541,3.3643531799316406,0.3081352412700653,0.12862475216388702,3.8051095008850098,110,110,,,,,,,,,,
0.004714649636298418,3.6229960918426514,0.2900027632713318,0.13995394110679626,4.0576677322387695,111,111,,,,,,,,,,
0.005567710381001234,3.3430123329162598,0.30291426181793213,0.1265196055173874,3.7780141830444336,112,112,,,,,,,,,,
0.004497894085943699,3.6265697479248047,0.28227555751800537,0.143876314163208,4.057219505310059,113,113,,,,,,,,,,
0.0048984140157699585,3.3254427909851074,0.29267624020576477,0.12506446242332458,3.748081684112549,114,114,,,,,,,,,,
0.005423636641353369,3.5910582542419434,0.27839013934135437,0.13803094625473022,4.012902736663818,115,115,,,,,,,,,,
0.005244324915111065,3.3348212242126465,0.297656774520874,0.12358289211988449,3.761305093765259,116,116,,,,,,,,,,
0.004554033279418945,3.5614469051361084,0.2829747498035431,0.14001159369945526,3.9889872074127197,117,117,,,,,,,,,,
0.004382919054478407,3.317532777786255,0.2996319830417633,0.12708738446235657,3.7486350536346436,118,118,,,,,,,,,,
0.004692215006798506,3.5727181434631348,0.2904418408870697,0.14321368932724,4.01106595993042,119,119,,,,,,,,,,
0.006035353988409042,3.304428815841675,0.3113122880458832,0.12785205245018005,3.7496283054351807,120,120,,,,,,,,,,
0.005297165829688311,3.577965497970581,0.29325631260871887,0.13895273208618164,4.015471458435059,121,121,,,,,,,,,,
0.0037457221187651157,3.280780076980591,0.3037150502204895,0.126245379447937,3.7144861221313477,122,122,,,,,,,,,,
0.006752639543265104,3.5551013946533203,0.2836025059223175,0.14051325619220734,3.9859697818756104,123,123,,,,,,,,,,
0.003808424109593034,3.2699525356292725,0.2934284806251526,0.12255913764238358,3.689748525619507,124,124,,,,,,,,,,
0.003974291030317545,3.536057472229004,0.276400625705719,0.13400672376155853,3.950438976287842,125,125,,,,,,,,,,
0.0037243985570967197,3.2563116550445557,0.29069364070892334,0.12142618745565414,3.6721558570861816,126,126,,,,,,,,,,
0.008547235280275345,3.5093560218811035,0.2775930166244507,0.13769932091236115,3.9331958293914795,127,127,,,,,,,,,,
0.006491857580840588,3.240873336791992,0.29388627409935,0.12325416505336761,3.6645054817199707,128,128,,,,,,,,,,
0.004087964538484812,3.521632671356201,0.2817119061946869,0.13684600591659546,3.9442784786224365,129,129,,,,,,,,,,
0.00498506473377347,3.238966941833496,0.29821616411209106,0.1236802414059639,3.66584849357605,130,130,,,,,,,,,,
0.00480643380433321,3.522919178009033,0.2811536490917206,0.13698184490203857,3.945861339569092,131,131,,,,,,,,,,
0.0037678552325814962,3.2267982959747314,0.29397904872894287,0.12277143448591232,3.6473166942596436,132,132,,,,,,,,,,
0.006081319414079189,3.499342203140259,0.27715662121772766,0.13371500372886658,3.916295051574707,133,133,,,,,,,,,,
0.0036702225916087627,3.219566583633423,0.29232683777809143,0.1207486242055893,3.636312246322632,134,134,,,,,,,,,,
0.004235806409269571,3.467932939529419,0.27502718567848206,0.13225993514060974,3.879455804824829,135,135,,,,,,,,,,
0.005214378237724304,3.2098400592803955,0.290751576423645,0.12082323431968689,3.626629114151001,136,136,,,,,,,,,,
0.003913881257176399,3.4572958946228027,0.27698642015457153,0.13361364603042603,3.871809720993042,137,137,,,,,,,,,,
0.006194052752107382,3.204474687576294,0.29530075192451477,0.12178210914134979,3.6277518272399902,138,138,,,,,,,,,,
0.0070547079667449,3.463127851486206,0.2800321578979492,0.13240087032318115,3.882615566253662,139,139,,,,,,,,,,
0.0039292918518185616,3.198988437652588,0.297933965921402,0.1221645176410675,3.623016357421875,140,140,,,,,,,,,,
0.0036359671503305435,3.463165521621704,0.2796246409416199,0.13253197073936462,3.878957986831665,141,141,,,,,,,,,,
0.005881921388208866,3.1862568855285645,0.2950620651245117,0.12118317931890488,3.608384132385254,142,142,,,,,,,,,,
0.005938722286373377,3.44486927986145,0.27457302808761597,0.12874920666217804,3.854130268096924,143,143,,,,,,,,,,
0.0050848498940467834,3.1749374866485596,0.2890733480453491,0.11799483746290207,3.587090492248535,144,144,,,,,,,,,,
0.004789668135344982,3.419989824295044,0.26531046628952026,0.126381516456604,3.816471576690674,145,145,,,,,,,,,,
0.003940391819924116,3.1582343578338623,0.2802867591381073,0.11524645984172821,3.5577080249786377,146,146,,,,,,,,,,
0.004890172742307186,3.4109854698181152,0.26552632451057434,0.12481801211833954,3.806220054626465,147,147,,,,,,,,,,
0.005101914517581463,3.1526498794555664,0.2859448194503784,0.11576025933027267,3.5594568252563477,148,148,,,,,,,,,,
,,,,,149,149,0.00454522343352437,1.2754319906234741,0.12551911175251007,0.0592045895755291,1.4647009372711182,,,,,
0.004212773870676756,3.4035863876342773,0.2735186219215393,0.12725834548473358,3.8085761070251465,149,149,,,,,,,,,,
0.005515553988516331,3.148170232772827,0.29410484433174133,0.12076029181480408,3.5685508251190186,150,150,,,,,,,,,,
0.006052440498024225,3.4022600650787354,0.2860866189002991,0.13440701365470886,3.828806161880493,151,151,,,,,,,,,,
0.004718816373497248,3.176098108291626,0.3239566385746002,0.13116687536239624,3.6359403133392334,152,152,,,,,,,,,,
0.004148286301642656,3.432105302810669,0.2923477590084076,0.14373677968978882,3.872338056564331,153,153,,,,,,,,,,
0.005054179113358259,3.240908145904541,0.3070441782474518,0.12283157557249069,3.6758382320404053,154,154,,,,,,,,,,
0.005391168408095837,3.493457317352295,0.29546719789505005,0.12096567451953888,3.915281295776367,155,155,,,,,,,,,,
0.005192273296415806,3.2386527061462402,0.2986007332801819,0.1170867532491684,3.659532308578491,156,156,,,,,,,,,,
0.0044801970943808556,3.495022773742676,0.2619228661060333,0.13067883253097534,3.8921046257019043,157,157,,,,,,,,,,
0.004368733614683151,3.135465383529663,0.2578980326652527,0.11057505011558533,3.5083072185516357,158,158,,,,,,,,,,
0.004630201030522585,3.417599678039551,0.25140076875686646,0.11014989018440247,3.783780336380005,159,159,,,,,,,,,,
0.0058825658634305,3.1593499183654785,0.27645111083984375,0.10714221000671387,3.548825740814209,160,160,,,,,,,,,,
0.005202453583478928,3.36745548248291,0.24651077389717102,0.11301761120557785,3.7321863174438477,161,161,,,,,,,,,,
0.003830905072391033,3.1664795875549316,0.2526213228702545,0.10727439820766449,3.5302062034606934,162,162,,,,,,,,,,
0.007162576541304588,3.4054300785064697,0.25348153710365295,0.11810901761054993,3.7841832637786865,163,163,,,,,,,,,,
0.004281285684555769,3.2202188968658447,0.2871650457382202,0.11195069551467896,3.6236159801483154,164,164,,,,,,,,,,
0.005782357882708311,3.4841952323913574,0.2695300579071045,0.11597320437431335,3.875480890274048,165,165,,,,,,,,,,
0.007340726908296347,3.1904616355895996,0.2781957685947418,0.11567211896181107,3.591670274734497,166,166,,,,,,,,,,
0.0038280838634818792,3.498349666595459,0.26353222131729126,0.13143812119960785,3.8971478939056396,167,167,,,,,,,,,,
0.009387524798512459,3.188849449157715,0.27459973096847534,0.1120329201221466,3.584869623184204,168,168,,,,,,,,,,
0.01298433169722557,3.45212721824646,0.2576808035373688,0.11519292742013931,3.8379852771759033,169,169,,,,,,,,,,
0.0077003552578389645,3.2074286937713623,0.2682316303253174,0.10981253534555435,3.5931732654571533,170,170,,,,,,,,,,
0.004696297459304333,3.4083523750305176,0.2571721076965332,0.12779498100280762,3.798015832901001,171,171,,,,,,,,,,
0.007889176718890667,3.2212207317352295,0.26806390285491943,0.11179409176111221,3.6089677810668945,172,172,,,,,,,,,,
0.005237515550106764,3.4473533630371094,0.260807067155838,0.1198258027434349,3.833223819732666,173,173,,,,,,,,,,
0.0051251924596726894,3.225090742111206,0.2869211733341217,0.11660759896039963,3.633744955062866,174,174,,,,,,,,,,
0.006949383765459061,3.4832093715667725,0.2738437354564667,0.13152018189430237,3.8955228328704834,175,175,,,,,,,,,,
0.003697012085467577,3.20117449760437,0.2922835946083069,0.12098747491836548,3.6181423664093018,176,176,,,,,,,,,,
0.004057466518133879,3.469088554382324,0.2779577970504761,0.1258133351802826,3.8769171237945557,177,177,,,,,,,,,,
0.004889173433184624,3.2035434246063232,0.29303258657455444,0.1174912229180336,3.6189565658569336,178,178,,,,,,,,,,
0.003697637002915144,3.421088695526123,0.2657730281352997,0.1274637132883072,3.818023204803467,179,179,,,,,,,,,,
0.007384425029158592,3.1915676593780518,0.27422305941581726,0.11392240226268768,3.587097644805908,180,180,,,,,,,,,,
0.008807913400232792,3.4019503593444824,0.2566779851913452,0.11899308860301971,3.7864291667938232,181,181,,,,,,,,,,
0.0037857969291508198,3.2073020935058594,0.2765583097934723,0.11045043915510178,3.5980968475341797,182,182,,,,,,,,,,
0.004549168050289154,3.4217498302459717,0.2577804923057556,0.12087056040763855,3.80495023727417,183,183,,,,,,,,,,
0.0041868072003126144,3.181835889816284,0.2732699513435364,0.1131950095295906,3.5724875926971436,184,184,,,,,,,,,,
0.007412958424538374,3.435328960418701,0.2600364089012146,0.12278780341148376,3.825566053390503,185,185,,,,,,,,,,
0.006695700343698263,3.1814017295837402,0.29586684703826904,0.11812315881252289,3.6020870208740234,186,186,,,,,,,,,,
0.0038872966542840004,3.4189162254333496,0.26096928119659424,0.12599976360797882,3.8097727298736572,187,187,,,,,,,,,,
0.004880525171756744,3.1934070587158203,0.2721102833747864,0.11199215799570084,3.5823898315429688,188,188,,,,,,,,,,
0.003882013726979494,3.429166793823242,0.2576969265937805,0.1123218908905983,3.803067445755005,189,189,,,,,,,,,,
0.005334608256816864,3.2169580459594727,0.2693311274051666,0.1070009171962738,3.5986247062683105,190,190,,,,,,,,,,
0.004505697637796402,3.4358761310577393,0.24519237875938416,0.1139509528875351,3.7995247840881348,191,191,,,,,,,,,,
0.007177986204624176,3.182095527648926,0.2548726201057434,0.10486408323049545,3.5490102767944336,192,192,,,,,,,,,,
0.007488123141229153,3.4416680335998535,0.24239665269851685,0.10901210457086563,3.800564765930176,193,193,,,,,,,,,,
0.004408671520650387,3.1793384552001953,0.2628631889820099,0.10446164011955261,3.551071882247925,194,194,,,,,,,,,,
0.010696444660425186,3.4335176944732666,0.24461045861244202,0.10967931896448135,3.7985036373138428,195,195,,,,,,,,,,
0.011764377355575562,3.1759140491485596,0.25343796610832214,0.10309696197509766,3.54421329498291,196,196,,,,,,,,,,
0.007969175465404987,3.419557571411133,0.24531522393226624,0.10718583315610886,3.7800278663635254,197,197,,,,,,,,,,
0.006379958242177963,3.1941800117492676,0.2634214460849762,0.10328138619661331,3.567262887954712,198,198,,,,,,,,,,
,,,,,199,199,0.00602795509621501,1.2888121604919434,0.12077533453702927,0.0584457591176033,1.4740612506866455,,,,,
0.008478229865431786,3.4283690452575684,0.2450200766324997,0.10448392480611801,3.786351203918457,199,199,,,,,,,,,,
,,,,,200,200,,,,,,0.008478229865431786,3.4283690452575684,0.2450200766324997,0.10448392480611801,3.786351203918457
